消費年月,縣市名稱,產業類別,交易筆數,交易金額,客單價
2020年12月,臺中市,行,2899320,2229715089,769.05
2020年12月,臺中市,文教康樂,1779411,2708378826,1522.06
2020年12月,臺中市,百貨,1425908,3736114750,2620.17
2020年12月,臺中市,其他,4935560,15886810508,3218.85
2020年12月,彰化縣,食,1063746,897604555,843.81
2020年12月,彰化縣,衣,123380,317084882,2569.99
2020年12月,彰化縣,住,130442,428884429,3287.93
2020年12月,彰化縣,行,892693,732404935,820.44
2020年12月,彰化縣,文教康樂,451663,609218638,1348.83
2020年12月,彰化縣,百貨,308512,717400887,2325.36
2020年12月,彰化縣,其他,1347966,4421872478,3280.4
2020年12月,南投縣,食,353705,296450660,838.13
2020年12月,南投縣,衣,40455,99054314,2448.51
2020年12月,南投縣,住,44368,144593620,3258.96
2020年12月,南投縣,行,305116,238613693,782.04
2020年12月,南投縣,文教康樂,157694,196855931,1248.34
2020年12月,南投縣,百貨,105402,225624375,2140.61
2020年12月,南投縣,其他,457374,1321846586,2890.08
2020年12月,雲林縣,食,419039,356259584,850.18
2020年12月,雲林縣,衣,52345,126318704,2413.2
2020年12月,雲林縣,住,53636,175785503,3277.38
2020年12月,雲林縣,行,411191,325563463,791.76
2020年12月,雲林縣,文教康樂,190847,223967185,1173.54
2020年12月,雲林縣,百貨,117749,261622809,2221.87
2020年12月,雲林縣,其他,544371,1639244000,3011.26
2020年12月,嘉義縣,食,311079,276793008,889.78
2020年12月,嘉義縣,衣,31923,79403734,2487.35
2020年12月,嘉義縣,住,37019,115822400,3128.73
2020年12月,嘉義縣,行,301721,233681883,774.5
2020年12月,嘉義縣,文教康樂,140781,160916348,1143.03
2020年12月,嘉義縣,百貨,89619,213079863,2377.62
2020年12月,嘉義縣,其他,392012,1239242428,3161.24
2020年12月,嘉義市,食,345981,306123164,884.8
2020年12月,嘉義市,衣,30711,77803905,2533.42
2020年12月,嘉義市,住,40717,141709057,3480.34
2020年12月,嘉義市,行,224827,168993956,751.66
2020年12月,嘉義市,文教康樂,131766,171063593,1298.24
2020年12月,嘉義市,百貨,97197,240401923,2473.35
2020年12月,嘉義市,其他,399127,1287700219,3226.29
2020年12月,臺南市,食,2417354,1947054346,805.45
2020年12月,臺南市,衣,212400,514453790,2422.1
2020年12月,臺南市,住,301867,981582597,3251.71
2020年12月,臺南市,行,1649587,1241565827,752.65
2020年12月,臺南市,文教康樂,926253,1193971284,1289.03
2020年12月,臺南市,百貨,825407,1705685130,2066.48
2020年12月,臺南市,其他,2732569,8462722374,3096.98
2020年12月,高雄市,食,4091034,3630230776,887.36
2020年12月,高雄市,衣,327524,756733645,2310.47
2020年12月,高雄市,住,490543,1586322293,3233.81
2020年12月,高雄市,行,2456064,1880875066,765.81
2020年12月,高雄市,文教康樂,1504863,1973941091,1311.71
2020年12月,高雄市,百貨,1396508,3025247814,2166.29
2020年12月,高雄市,其他,4332438,13967279879,3223.88
2020年12月,屏東縣,食,557454,477572182,856.7
2020年12月,屏東縣,衣,54251,126565327,2332.96
2020年12月,屏東縣,住,76057,251274052,3303.76
2020年12月,屏東縣,行,493631,383812989,777.53
2020年12月,屏東縣,文教康樂,257736,310179100,1203.48
2020年12月,屏東縣,百貨,200192,455742130,2276.53
2020年12月,屏東縣,其他,726961,2513130855,3457.04
2020年12月,基隆市,食,555607,459716979,827.41
2020年12月,基隆市,衣,50441,130217210,2581.57
2020年12月,基隆市,住,52598,199605514,3794.93
2020年12月,基隆市,行,317913,242938140,764.17
2020年12月,基隆市,文教康樂,220074,272743582,1239.33
2020年12月,基隆市,百貨,153292,331158589,2160.31
2020年12月,基隆市,其他,705468,1782462313,2526.64
2020年12月,宜蘭縣,食,429234,345829027,805.69
2020年12月,宜蘭縣,衣,38839,108226183,2786.53
2020年12月,宜蘭縣,住,53871,203117971,3770.45
2020年12月,宜蘭縣,行,293297,237627386,810.19
2020年12月,宜蘭縣,文教康樂,188006,227074420,1207.8
2020年12月,宜蘭縣,百貨,140778,304380829,2162.13
2020年12月,宜蘭縣,其他,532822,1513651345,2840.82
2020年12月,花蓮縣,食,288268,231545230,803.23
2020年12月,花蓮縣,衣,27047,67683126,2502.43
2020年12月,花蓮縣,住,38197,136764602,3580.51
2020年12月,花蓮縣,行,209957,153361323,730.44
2020年12月,花蓮縣,文教康樂,126632,155689319,1229.46
2020年12月,花蓮縣,百貨,83171,200474723,2410.39
2020年12月,花蓮縣,其他,363794,1004930022,2762.36
2020年12月,臺東縣,食,159589,129038853,808.57
2020年12月,臺東縣,衣,16910,39917249,2360.57
2020年12月,臺東縣,住,19150,66152729,3454.45
2020年12月,臺東縣,行,118175,89307444,755.72
2020年12月,臺東縣,文教康樂,63400,78661897,1240.72
2020年12月,臺東縣,百貨,36777,72564876,1973.1
2020年12月,臺東縣,其他,160857,515736304,3206.18
2020年12月,澎湖縣,食,60628,45955434,757.99
2020年12月,澎湖縣,衣,8290,21957485,2648.67
2020年12月,澎湖縣,住,9412,32382769,3440.58
2020年12月,澎湖縣,行,54968,67824340,1233.89
2020年12月,澎湖縣,文教康樂,35386,42176195,1191.89
2020年12月,澎湖縣,百貨,25689,54622510,2126.3
2020年12月,澎湖縣,其他,69898,214140372,3063.61
2020年12月,金門縣,食,78676,83121475,1056.5
2020年12月,金門縣,衣,6676,15398004,2306.47
2020年12月,金門縣,住,8759,29564438,3375.32
2020年12月,金門縣,行,37955,53918544,1420.59
2020年12月,金門縣,文教康樂,27983,30428359,1087.39
2020年12月,金門縣,百貨,20948,46104565,2200.91
2020年12月,金門縣,其他,66269,159749931,2410.63
2020年12月,連江縣,食,9370,6040186,644.63
2020年12月,連江縣,衣,1130,2953160,2613.42
2020年12月,連江縣,住,1429,3724779,2606.56
2020年12月,連江縣,行,6605,10736664,1625.54
2020年12月,連江縣,文教康樂,4973,6702315,1347.74
2020年12月,連江縣,百貨,3152,9088975,2883.56
2020年12月,連江縣,其他,11789,27351923,2320.12
2021年1月,臺北市,食,9707205,8466910280,872.23
2021年1月,臺北市,衣,574228,1874606438,3264.57
2021年1月,臺北市,住,737639,3319019247,4499.52
2021年1月,臺北市,行,3641908,2463341509,676.39
2021年1月,臺北市,文教康樂,2899513,5638105053,1944.5
2021年1月,臺北市,百貨,2433800,6516729134,2677.59
2021年1月,臺北市,其他,7635799,20504406406,2685.3
2021年1月,新北市,食,10175901,8457446889,831.13
2021年1月,新北市,衣,712536,1875255166,2631.8
2021年1月,新北市,住,877766,3224014371,3672.98
2021年1月,新北市,行,4335061,3099786931,715.05
2021年1月,新北市,文教康樂,3389654,5387116159,1589.28
2021年1月,新北市,百貨,2705387,6372405583,2355.45
2021年1月,新北市,其他,9669943,21366918135,2209.62
2021年1月,桃園市,食,4295733,3879056658,903.0
2021年1月,桃園市,衣,288660,805223205,2789.52
2021年1月,桃園市,住,410293,1476078172,3597.62
2021年1月,桃園市,行,2133088,1721347957,806.97
2021年1月,桃園市,文教康樂,1455491,2139136435,1469.7
2021年1月,桃園市,百貨,1187915,2819090661,2373.14
2021年1月,桃園市,其他,4224784,9566377540,2264.35
2021年1月,新竹縣,食,1220273,1120790246,918.48
2021年1月,新竹縣,衣,78013,215491091,2762.25
2021年1月,新竹縣,住,118120,473103199,4005.28
2021年1月,新竹縣,行,592244,477697903,806.59
2021年1月,新竹縣,文教康樂,381254,600805466,1575.87
2021年1月,新竹縣,百貨,323355,743575980,2299.57
2021年1月,新竹縣,其他,1159716,2640651938,2276.98
2021年1月,新竹市,食,1299805,1168971213,899.34
2021年1月,新竹市,衣,71726,200087086,2789.6
2021年1月,新竹市,住,116602,452166414,3877.86
2021年1月,新竹市,行,537813,388068670,721.57
2021年1月,新竹市,文教康樂,379842,617547921,1625.8
2021年1月,新竹市,百貨,347989,801409632,2302.97
2021年1月,新竹市,其他,1082802,2567180387,2370.87
2021年1月,苗栗縣,食,587370,561122311,955.31
2021年1月,苗栗縣,衣,53594,147502363,2752.22
2021年1月,苗栗縣,住,66702,239309501,3587.74
2021年1月,苗栗縣,行,436015,345345603,792.05
2021年1月,苗栗縣,文教康樂,229949,299723811,1303.44
2021年1月,苗栗縣,百貨,171628,378560769,2205.71
2021年1月,苗栗縣,其他,691736,1485672215,2147.74
2021年1月,臺中市,食,5416181,5229770481,965.58
2021年1月,臺中市,衣,430231,1172288585,2724.79
2021年1月,臺中市,住,569485,2058303631,3614.32
2021年1月,臺中市,行,2872191,2255380257,785.25
2021年1月,臺中市,文教康樂,1793568,2952777269,1646.31
2021年1月,臺中市,百貨,1611695,4116561474,2554.18
2021年1月,臺中市,其他,4831826,12450615279,2576.79
2021年1月,彰化縣,食,1145248,1106522729,966.19
2021年1月,彰化縣,衣,135597,369561806,2725.44
2021年1月,彰化縣,住,139600,496075933,3553.55
2021年1月,彰化縣,行,886135,745304190,841.07
2021年1月,彰化縣,文教康樂,453133,660827473,1458.35
2021年1月,彰化縣,百貨,355801,835599402,2348.5
2021年1月,彰化縣,其他,1325020,3340382282,2521.01
2021年1月,南投縣,食,378637,359057794,948.29
2021年1月,南投縣,衣,44531,112828840,2533.71
2021年1月,南投縣,住,47484,166345221,3503.18
2021年1月,南投縣,行,303791,246412291,811.12
2021年1月,南投縣,文教康樂,160230,211061294,1317.24
2021年1月,南投縣,百貨,123883,265224912,2140.93
2021年1月,南投縣,其他,453372,1059610862,2337.18
2021年1月,雲林縣,食,452271,452010700,999.42
2021年1月,雲林縣,衣,56900,143049363,2514.05
2021年1月,雲林縣,住,56428,216471808,3836.25
2021年1月,雲林縣,行,408563,340126847,832.5
2021年1月,雲林縣,文教康樂,195792,276519307,1412.31
2021年1月,雲林縣,百貨,137156,301112486,2195.4
2021年1月,雲林縣,其他,532503,1291000096,2424.4
2021年1月,嘉義縣,食,345451,341274154,987.91
2021年1月,嘉義縣,衣,34937,88702050,2538.91
2021年1月,嘉義縣,住,38785,134584343,3470.01
